"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.397659480E-1,-1.110900164E0,3.019784689E-1,1.951837540E-1
4.448335520E-1,-1.139382124E0,1.469943523E-1,6.065855026E-1
4.499011040E-1,-1.462486029E0,8.676052094E-3,7.674703598E-1
4.549571460E-1,-2.168432236E0,-1.817967892E-1,5.431880951E-1
4.600241250E-1,-2.895114183E0,-3.792563677E-1,1.415596008E-1
4.650911560E-1,-3.318578720E0,-5.386685133E-1,-2.367439270E-1
4.701581350E-1,-3.450291872E0,-5.500963926E-1,-5.210733414E-1
4.750585000E-1,-3.626433611E0,-5.147638321E-1,-1.975668430E0
4.801171980E-1,-3.843283892E0,-3.571660519E-1,-4.222905159E0
4.851758960E-1,-4.088764191E0,-2.677097321E-1,-3.734285355E0
4.902345420E-1,-4.222705364E0,-1.225965023E-1,-4.016855240E0
4.953345420E-1,-4.112133503E0,4.383134842E-2,-3.855401039E0
5.004345420E-1,-3.980867386E0,4.027371407E-1,-2.904037476E0
5.055345420E-1,-3.634768724E0,7.431290150E-1,-2.088522434E0
5.106345420E-1,-3.023549318E0,8.853349686E-1,-1.604403973E0
5.157333960E-1,-2.286567926E0,8.609535694E-1,-1.176425457E0
5.207972500E-1,-1.614926100E0,7.962069511E-1,-7.737960815E-1
5.258611040E-1,-1.097266555E0,7.040882111E-1,-3.759593964E-1
5.309249580E-1,-6.994265914E-1,6.865199804E-1,1.181430817E-1
5.359920940E-1,-4.402556717E-1,7.107892036E-1,7.468414307E-1
5.410561040E-1,-1.869797111E-1,8.329238892E-1,1.278069496E0
5.461201670E-1,7.173293829E-2,9.903621674E-1,1.567193985E0
5.511841770E-1,2.684544623E-1,1.127126575E0,1.598389626E0
5.560935520E-1,3.456507325E-1,1.100480795E0,1.620658875E0
5.611498020E-1,3.666188121E-1,8.469628096E-1,1.736782074E0
5.662061040E-1,3.164001703E-1,3.836685419E-1,1.859772682E0
5.712624060E-1,3.491303921E-1,-7.947528362E-2,2.078701019E0
5.763519900E-1,3.071904182E-1,-5.334668756E-1,2.192818642E0
5.814099580E-1,1.221584082E-1,-8.752445579E-1,2.178673744E0
5.864679790E-1,-1.466728449E-1,-1.138329625E0,2.069895744E0
5.915259480E-1,-4.324467778E-1,-1.346615195E0,1.985477448E0
5.966104270E-1,-8.534696102E-1,-1.268213868E0,2.072504044E0
6.016697500E-1,-1.444448709E0,-8.869410753E-1,2.325465202E0
6.067290730E-1,-2.124951839E0,-3.287233710E-1,2.620309830E0
6.117883960E-1,-2.493123531E0,1.634699106E-1,2.672933578E0
6.168883960E-1,-2.283720493E0,2.599807978E-1,2.268146515E0
