"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.761946470E-1,-3.723173141E-1,-9.890556335E-1,-4.455161095E-1
7.855316470E-1,-4.202251136E-1,-9.224786758E-1,-3.921837807E-1
7.953696470E-1,-3.940696716E-1,-7.398848534E-1,-3.532657623E-1
8.054406470E-1,-3.537674546E-1,-5.727653503E-1,-2.684001923E-1
8.154156470E-1,-4.213674068E-1,-4.116358757E-1,-1.284685135E-1
8.255076470E-1,-4.655082226E-1,-2.732691765E-1,7.520580292E-2
8.353756470E-1,-4.669272900E-1,-1.890730858E-1,2.021198273E-1
8.456086470E-1,-3.420240879E-1,-1.361083984E-1,2.161960602E-1
8.554556470E-1,-2.705168128E-1,-4.619884491E-2,1.733722687E-1
8.653646470E-1,-1.418856978E-1,-6.729364395E-2,1.532440186E-1
8.753736470E-1,-6.738305092E-3,-5.771732330E-2,6.129074097E-2
8.853366470E-1,8.051431179E-2,-4.078006744E-2,-2.712249756E-3
8.959146470E-1,1.722732186E-1,-5.810642242E-2,-6.059074402E-2
9.064796470E-1,1.809499264E-1,-4.723596573E-2,-1.280651093E-1
9.154026470E-1,1.578352451E-1,-5.816936493E-3,-1.588420868E-1
9.253876470E-1,1.593711376E-1,5.322933197E-3,-2.458105087E-1
9.354996470E-1,1.299076676E-1,1.011419296E-1,-3.520383835E-1
9.454126470E-1,1.076290011E-1,2.158150673E-1,-3.867988586E-1
9.553676470E-1,9.412562847E-2,3.252801895E-1,-5.197477341E-1
9.652996470E-1,3.897333145E-2,3.962922096E-1,-5.875310898E-1
9.754756470E-1,9.131699800E-2,4.475436211E-1,-6.823811531E-1
9.858926470E-1,-2.918386459E-2,5.455832481E-1,-9.552016258E-1
9.953436470E-1,-1.215545535E-1,6.623153687E-1,-1.057511330E0
1.005338647E0,-1.972676516E-1,6.914434433E-1,-9.567923546E-1
1.016072647E0,-3.624317646E-1,7.083945274E-1,-7.884082794E-1
1.025454647E0,-5.290273428E-1,7.013664246E-1,-6.059045792E-1
1.036204647E0,-5.957170129E-1,6.353740692E-1,-3.736343384E-1
1.045327647E0,-6.139456630E-1,5.835390091E-1,-1.641216278E-1
1.055369647E0,-5.692610145E-1,5.576133728E-1,-5.308532715E-2
1.065586647E0,-5.429707766E-1,5.920815468E-1,8.583545685E-2
1.075413647E0,-4.694309235E-1,6.713118553E-1,2.308759689E-1
1.085429647E0,-3.603499532E-1,7.497019768E-1,3.694849014E-1
1.095306647E0,-1.670906544E-1,6.844811440E-1,5.780076981E-1
1.105912647E0,-2.329689264E-2,6.477246284E-1,6.094141006E-1
1.115367647E0,1.499218345E-1,6.144514084E-1,5.065269470E-1
1.125444647E0,3.408945799E-1,5.973348618E-1,3.266077042E-1
1.135694647E0,4.389915466E-1,5.687727928E-1,5.288124084E-3
1.145412647E0,4.726400077E-1,5.868382454E-1,-3.126258850E-1
1.155552647E0,4.951556921E-1,4.581265450E-1,-4.020190239E-1
1.165422647E0,4.898575544E-1,3.470087051E-1,-4.524650574E-1
1.175374647E0,4.258219004E-1,3.142457008E-1,-4.804415703E-1
1.185684647E0,3.326430023E-1,2.586903572E-1,-6.327853203E-1
1.195577647E0,3.077514470E-1,1.944642067E-1,-7.040700912E-1
1.205370647E0,3.123001754E-1,1.465015411E-1,-7.265181541E-1
1.215369647E0,5.718327761E-1,-1.758828163E-1,-1.248431206E-1
1.225519647E0,-7.150581479E-2,3.558130264E-1,-7.194380760E-1
1.235516647E0,-1.042953730E-1,4.181880951E-1,-2.067399025E-1
1.245302647E0,-1.676225364E-1,2.006349564E-1,2.877035141E-1
1.255607647E0,-3.725262284E-1,1.402869225E-1,4.364824295E-1
1.266214647E0,-3.908539712E-1,3.150815964E-1,5.356788635E-1
1.275607647E0,-2.981926799E-1,3.364515305E-1,8.826618195E-1
1.285332647E0,-2.007004619E-1,2.995843887E-1,1.130772591E0
1.295319647E0,-4.756325483E-2,2.540097237E-1,1.202274323E0
