"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.266539190E-1,-3.610057831E-1,-1.658511043E0,1.042385101E-1
8.368719190E-1,-5.682277679E-1,-1.629169822E0,4.055919647E-1
8.469219190E-1,-8.989908695E-1,-1.589698553E0,7.237110138E-1
8.567209190E-1,-1.268941998E0,-1.507469893E0,1.067847252E0
8.669149190E-1,-1.411276221E0,-1.406369805E0,1.477946281E0
8.768729190E-1,-1.299579620E0,-1.295716047E0,1.572016716E0
8.869789190E-1,-1.277509570E0,-1.131482363E0,1.530326843E0
8.966779190E-1,-1.196598887E0,-6.308085918E-1,1.601489067E0
9.069049190E-1,-1.603118181E0,-4.379593134E-1,1.284125328E0
9.166989190E-1,-5.338263512E-1,-4.281032085E-1,1.412404060E0
9.269519190E-1,8.270621300E-3,-7.198681831E-1,1.641571045E0
9.367069190E-1,6.960415840E-2,-7.239404917E-1,1.247088432E0
9.466649190E-1,2.457857132E-2,-6.339855194E-1,5.609941483E-1
9.573279190E-1,-9.768617153E-2,-5.235728025E-1,2.028388977E-1
9.668349190E-1,-5.908201933E-1,8.597683907E-2,2.704877853E-1
9.766529190E-1,-1.572343469E0,1.564510584E0,1.220874786E0
9.866849190E-1,-2.157543659E0,1.516391993E0,5.790996552E-1
9.966689190E-1,-1.879823446E0,1.110301495E0,-3.290348053E-1
1.007737919E0,-1.672536612E0,9.817202091E-1,-7.614564896E-1
1.016679919E0,-1.364372611E0,9.159336090E-1,-1.189367294E0
1.026707919E0,-1.136153460E0,9.216456413E-1,-1.399759293E0
1.036729919E0,-8.226796389E-1,1.141117811E0,-1.354878426E0
1.046732919E0,-5.554989576E-1,1.049803495E0,-1.386978149E0
1.056695919E0,-2.265943289E-1,7.067570686E-1,-1.280799866E0
1.066683919E0,4.216802120E-2,2.157869339E-1,-9.758930206E-1
1.076658919E0,3.936836720E-1,-2.499275208E-1,-5.720443726E-1
1.086850919E0,7.460405827E-1,-6.610642672E-1,-8.744239807E-3
1.096795919E0,1.002121329E0,-1.095363021E0,3.780679703E-1
1.106683919E0,1.169171214E0,-1.568608284E0,5.973043442E-1
1.116703919E0,1.303306937E0,-2.020156384E0,1.064125061E0
1.127095919E0,1.346282840E0,-2.361566067E0,1.645644188E0
1.136681919E0,1.000165582E0,-2.830626249E0,1.761435509E0
1.146637919E0,9.212220907E-1,-2.669782639E0,2.373087883E0
1.156680919E0,8.764705658E-1,-1.923460841E0,3.093866348E0
1.167088919E0,4.443054199E-1,-4.481626749E-1,3.870075226E0
1.176658919E0,1.087741613E0,-7.355912924E-1,4.209875107E0
1.186673919E0,1.935235023E0,-1.293985128E0,3.949590683E0
1.196718919E0,2.530538559E0,-1.620327950E0,3.315234184E0
1.206884919E0,2.664927483E0,-1.307171583E0,2.878324509E0
1.217171919E0,2.366331100E0,-9.013477564E-1,2.950370789E0
1.226714919E0,1.686636448E0,-1.021738887E0,2.945108414E0
1.236828919E0,1.322934628E0,-1.681933165E0,2.743386269E0
1.246877919E0,1.023245335E0,-1.852182388E0,2.424441338E0
1.256703919E0,5.189687014E-1,-1.700227022E0,1.791662216E0
1.271185919E0,1.686395407E-1,-1.779891968E0,8.941726685E-1
1.286870919E0,-1.039147377E-1,-2.217701435E0,-2.358369827E-1
1.296722919E0,1.101028919E-2,-2.258956194E0,-3.088140488E-1
1.307240919E0,2.912561893E-1,-2.523140430E0,-7.238388062E-1
1.317243919E0,7.134292722E-1,-2.777746677E0,-9.930810928E-1
1.326720919E0,1.019971013E0,-2.840618610E0,-1.018719673E0
1.336676919E0,1.239484668E0,-2.782901049E0,-9.144916534E-1
1.347039919E0,1.448039889E0,-2.688198566E0,-7.275924683E-1
1.356676919E0,1.709234715E0,-2.560816526E0,-2.669086456E-1
1.366921919E0,2.035232544E0,-2.422361612E0,1.578159332E-1
1.377188919E0,2.249905825E0,-2.259428978E0,4.679574966E-1
1.386843919E0,2.379181147E0,-2.088950396E0,7.108049393E-1
1.396887919E0,2.437249422E0,-1.910965919E0,9.477844238E-1
1.407383919E0,2.462983370E0,-1.738025904E0,9.828910828E-1
1.416730919E0,2.494219780E0,-1.593628764E0,8.329753876E-1
1.426810919E0,2.563232899E0,-1.479008436E0,5.862445831E-1
1.436671919E0,2.656545639E0,-1.403851151E0,2.397336960E-1
1.446835919E0,2.645092964E0,-1.363803506E0,-1.182794571E-1
