"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.589903900E-2,6.601399928E-2,-1.285250038E-1,1.373180002E-1
9.087996400E-2,9.271399677E-2,-1.429149956E-1,1.258150041E-1
9.586111600E-2,1.144580022E-1,-1.553840041E-1,1.146339998E-1
1.008421130E-1,1.292349994E-1,-1.646569967E-1,1.035820022E-1
1.058232650E-1,1.380559951E-1,-1.706710011E-1,9.346400201E-2
1.108041900E-1,1.438360065E-1,-1.738229990E-1,8.453900367E-2
1.157851780E-1,1.470550001E-1,-1.747470051E-1,7.656999677E-2
1.207663320E-1,1.468210071E-1,-1.729339957E-1,6.942900270E-2
1.257473340E-1,1.426759958E-1,-1.695680022E-1,6.371500343E-2
1.307284530E-1,1.354009956E-1,-1.643839926E-1,5.882599950E-2
1.357094550E-1,1.249840036E-1,-1.588959992E-1,5.465700105E-2
1.406906070E-1,1.079680026E-1,-1.539330035E-1,5.074800178E-2
1.456716180E-1,9.084399790E-2,-1.477899998E-1,4.602599889E-2
1.506525410E-1,7.688900083E-2,-1.423649937E-1,3.975800052E-2
1.556336770E-1,6.585200131E-2,-1.360460073E-1,3.257200122E-2
1.606146790E-1,5.683200061E-2,-1.300339997E-1,2.618500032E-2
1.655958310E-1,4.853000119E-2,-1.237550005E-1,2.075700089E-2
1.705768330E-1,4.156899825E-2,-1.196269989E-1,2.726900019E-2
1.755579850E-1,3.242500126E-2,-1.131310016E-1,2.174999937E-2
1.805389770E-1,2.051299997E-2,-1.065300032E-1,8.398000151E-3
1.855201290E-1,6.258999929E-3,-9.894999862E-2,-9.754000232E-3
1.905010540E-1,-8.590999991E-3,-8.733200282E-2,-2.944700047E-2
1.954822730E-1,-2.264199965E-2,-8.027300239E-2,-5.599100143E-2
2.004631980E-1,-3.822499886E-2,-7.213400304E-2,-7.895000279E-2
2.054441980E-1,-4.973400012E-2,-6.179400161E-2,-9.444499761E-2
2.104253550E-1,-5.753599852E-2,-5.064800009E-2,-1.013490036E-1
2.154063570E-1,-6.192599982E-2,-4.045400023E-2,-9.997700155E-2
2.203872800E-1,-6.754499674E-2,-3.134199977E-2,-9.294199944E-2
2.253685140E-1,-7.644599676E-2,-2.118000016E-2,-8.226999640E-2
2.303494390E-1,-8.867400140E-2,-9.983999655E-3,-7.105100155E-2
2.353305910E-1,-1.015850008E-1,2.864999929E-3,-5.767099932E-2
2.403115930E-1,-1.140839979E-1,1.633800007E-2,-4.358299822E-2
2.452927450E-1,-1.237649992E-1,2.947900072E-2,-3.231199831E-2
2.502737420E-1,-1.290829927E-1,4.024599865E-2,-2.380600013E-2
2.552548930E-1,-1.307830065E-1,4.892399907E-2,-1.687400043E-2
2.602358950E-1,-1.316329986E-1,5.490899831E-2,-1.139200013E-2
2.652168190E-1,-1.326320022E-1,5.899500102E-2,-6.238999777E-3
2.701979700E-1,-1.310690045E-1,6.066700071E-2,-1.480999985E-3
