"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.002507800E-2,1.272320002E-1,-6.461799890E-2,4.079100117E-2
9.500608000E-2,1.213219985E-1,-6.899599731E-2,4.623299837E-2
9.998730800E-2,1.172330007E-1,-7.218000293E-2,5.141500011E-2
1.049685340E-1,1.145360023E-1,-7.332199812E-2,5.473000184E-2
1.099496900E-1,1.123149991E-1,-7.385300100E-2,5.585100129E-2
1.149309190E-1,1.104099974E-1,-7.415000349E-2,5.451200157E-2
1.199119160E-1,1.078639999E-1,-7.432399690E-2,4.961200058E-2
1.248931450E-1,1.048699990E-1,-7.420600206E-2,4.243399948E-2
1.298743750E-1,1.009429991E-1,-7.372999936E-2,3.407400101E-2
1.348555260E-1,9.645999968E-2,-7.347700000E-2,2.457799949E-2
1.398367550E-1,9.204400331E-2,-7.193300128E-2,1.538399979E-2
1.448177570E-1,8.774500340E-2,-6.961300224E-2,6.879999768E-3
1.497989710E-1,8.424200118E-2,-6.660900265E-2,-6.239999784E-4
1.547802020E-1,8.111999929E-2,-6.324700266E-2,-7.139000110E-3
1.597613570E-1,7.823999971E-2,-6.036600098E-2,-1.267000008E-2
1.647425710E-1,7.663799822E-2,-5.767700076E-2,-1.735099964E-2
1.697235730E-1,7.816500217E-2,-5.559099838E-2,-2.103199996E-2
1.747048020E-1,7.887600362E-2,-5.372999981E-2,-2.404000051E-2
1.796859530E-1,7.784900069E-2,-5.307200179E-2,-2.606300078E-2
1.846671820E-1,7.485699654E-2,-5.299200118E-2,-2.819300070E-2
1.896483930E-1,7.054799795E-2,-5.311999843E-2,-2.919399925E-2
1.946293950E-1,6.492900103E-2,-5.258399993E-2,-2.941999957E-2
1.996106240E-1,5.768899992E-2,-5.100499839E-2,-2.806999907E-2
2.045918500E-1,4.934399948E-2,-4.865700006E-2,-2.571200021E-2
2.095730060E-1,3.960299864E-2,-4.499100149E-2,-2.222999930E-2
2.145540060E-1,2.906399965E-2,-3.956700116E-2,-1.784799993E-2
2.195352160E-1,1.788800023E-2,-3.273899853E-2,-1.300099958E-2
2.245164460E-1,6.266000215E-3,-2.523300052E-2,-9.060000069E-3
2.294976020E-1,-4.180000164E-3,-1.680300012E-2,-7.247999776E-3
