"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.617066900E-2,1.273030043E-1,-5.508700013E-2,1.651760042E-1
9.115167100E-2,1.352970004E-1,-5.734900013E-2,1.677660048E-1
9.613280900E-2,1.387560070E-1,-5.871300027E-2,1.707960069E-1
1.011140400E-1,1.393519938E-1,-5.954800174E-2,1.741160005E-1
1.060950420E-1,1.389349997E-1,-6.002400070E-2,1.775979996E-1
1.110762460E-1,1.370690018E-1,-6.097999960E-2,1.810249984E-1
1.160574020E-1,1.321920007E-1,-6.219099835E-2,1.867029965E-1
1.210386310E-1,1.241410002E-1,-6.373500079E-2,1.912460029E-1
1.260196180E-1,1.144440025E-1,-6.477800012E-2,1.934739947E-1
1.310008470E-1,1.031109989E-1,-6.574100256E-2,1.927050054E-1
1.359820030E-1,9.072499722E-2,-6.561700255E-2,1.923419982E-1
1.409629890E-1,7.819800079E-2,-6.494399905E-2,1.940959990E-1
1.459442170E-1,6.773000211E-2,-6.446799636E-2,1.948609948E-1
1.509254480E-1,5.897200108E-2,-6.408800185E-2,1.919620037E-1
1.559065890E-1,5.081700161E-2,-6.467799842E-2,1.841509938E-1
1.608878180E-1,4.442000017E-2,-6.508599967E-2,1.734350026E-1
1.658688200E-1,3.949499875E-2,-6.656099856E-2,1.612209976E-1
1.708499530E-1,4.474800080E-2,-6.729499996E-2,1.473640054E-1
1.758311830E-1,4.748199880E-2,-7.279799879E-2,1.352580041E-1
1.808121850E-1,3.887899965E-2,-8.071199805E-2,1.211019978E-1
1.857934140E-1,3.250800073E-2,-8.761800081E-2,9.898900241E-2
1.907745700E-1,2.198399976E-2,-9.256800264E-2,7.172200084E-2
1.957557990E-1,1.043600030E-2,-9.448400140E-2,4.058599845E-2
2.007367510E-1,-1.864999998E-3,-9.429399669E-2,7.056999952E-3
2.057179030E-1,-1.649600081E-2,-9.203500301E-2,-2.895599976E-2
2.106991340E-1,-3.477599844E-2,-8.703500032E-2,-6.453800201E-2
2.156803600E-1,-5.584900081E-2,-7.914099842E-2,-9.734199941E-2
2.206613620E-1,-7.941100001E-2,-6.848400086E-2,-1.253100038E-1
2.256425140E-1,-1.037509963E-1,-5.746899918E-2,-1.460250020E-1
2.306238170E-1,-1.263519973E-1,-4.565599933E-2,-1.615130007E-1
2.356047420E-1,-1.427090019E-1,-3.511999920E-2,-1.746670008E-1
2.405859710E-1,-1.523460001E-1,-2.700999938E-2,-1.873629987E-1
2.455671120E-1,-1.564809978E-1,-2.084200084E-2,-1.991149932E-1
2.505483400E-1,-1.584479958E-1,-1.597099937E-2,-2.078790069E-1
2.555295710E-1,-1.610440016E-1,-1.188299991E-2,-2.139939964E-1
2.605105540E-1,-1.639499962E-1,-7.910000160E-3,-2.167820036E-1
2.654917830E-1,-1.644870043E-1,-4.157000221E-3,-2.186280042E-1
2.704729390E-1,-1.609590054E-1,-6.900000153E-5,-2.160840034E-1
2.754539240E-1,-1.547520012E-1,3.646000056E-3,-2.119410038E-1
2.804351530E-1,-1.469770074E-1,6.684000138E-3,-2.057520002E-1
2.854163080E-1,-1.362880021E-1,8.794999681E-3,-2.030999959E-1
2.903975080E-1,-1.177769974E-1,1.016400009E-2,-2.071709931E-1
2.953785100E-1,-8.553899825E-2,7.939999923E-3,-2.175790071E-1
3.003597390E-1,-7.564499974E-2,3.350999905E-3,-2.154999971E-1
3.053408760E-1,-6.715600193E-2,-4.469999985E-4,-2.114730030E-1
3.103218760E-1,-5.793799832E-2,-2.145000035E-3,-2.091439962E-1
3.153031050E-1,-5.637500063E-2,-3.750000033E-4,-2.021750063E-1
3.202842810E-1,-6.406199932E-2,3.720999928E-3,-1.910450011E-1
3.252655090E-1,-7.500000298E-2,1.159599982E-2,-1.790129989E-1
3.302467400E-1,-7.698199898E-2,2.019499987E-2,-1.633850038E-1
3.352277220E-1,-7.895199955E-2,2.720100060E-2,-1.447539926E-1
3.402089510E-1,-7.790999860E-2,3.114599921E-2,-1.259550005E-1
3.451901020E-1,-7.720299810E-2,3.066300042E-2,-1.079140007E-1
3.501711020E-1,-7.612799853E-2,2.516799979E-2,-8.147999644E-2
3.551523310E-1,-5.700799823E-2,1.106800046E-2,-2.317300066E-2
3.601334860E-1,-4.266899824E-2,-6.978000049E-3,2.455700003E-2
3.651147150E-1,-3.477400169E-2,-2.377800085E-2,6.510300189E-2
3.700957170E-1,-2.239199914E-2,-3.696300089E-2,9.192200005E-2
3.750769510E-1,-1.204000041E-2,-4.482999817E-2,1.066100001E-1
3.800581070E-1,2.629999944E-4,-5.099499971E-2,1.192540005E-1
3.850393360E-1,1.119199954E-2,-5.471400172E-2,1.231120005E-1
3.900203330E-1,1.853000000E-2,-5.915800110E-2,1.191750020E-1
3.950015610E-1,2.235800028E-2,-6.137299910E-2,1.120039970E-1
3.999827220E-1,2.401500009E-2,-6.365499645E-2,9.930700064E-2
4.049639510E-1,2.495799959E-2,-6.599099934E-2,8.442399651E-2
4.099449530E-1,3.120299987E-2,-6.875400245E-2,5.949499831E-2
4.149261000E-1,4.047700018E-2,-6.815599650E-2,2.365400083E-2
4.199073310E-1,4.483100027E-2,-6.020599976E-2,-1.663699932E-2
4.248885620E-1,5.936000124E-2,-5.493199825E-2,-5.263900012E-2
4.298695550E-1,6.370499730E-2,-4.994700104E-2,-9.797500074E-2
4.348507060E-1,6.098699942E-2,-4.276699945E-2,-1.460569948E-1
4.398319370E-1,5.415299907E-2,-3.146800026E-2,-1.817760020E-1
4.448129240E-1,3.253199905E-2,-8.638000116E-3,-2.085630000E-1
4.497941530E-1,2.813299932E-2,1.032700017E-2,-2.428259999E-1
4.547753090E-1,2.391099930E-2,1.656099968E-2,-2.590000033E-1
4.597565380E-1,3.457900137E-2,2.301700041E-2,-2.605110109E-1
4.647375400E-1,6.175699830E-2,1.439100038E-2,-2.386720031E-1
4.697186910E-1,9.920399636E-2,1.585399918E-2,-1.571629941E-1
4.746999270E-1,1.439110041E-1,2.762299962E-2,-9.170100093E-2
4.796809290E-1,1.690780073E-1,2.554599941E-2,-6.078299880E-2
4.846621580E-1,1.879349947E-1,1.935099997E-2,-3.860199824E-2
4.896433890E-1,2.036589980E-1,1.579999924E-2,-2.570999973E-2
4.946245450E-1,2.133010030E-1,1.340600010E-2,-1.558800042E-2
4.996055450E-1,2.226749957E-1,1.404500008E-2,-1.547100022E-2
5.045867730E-1,2.149150074E-1,2.368500084E-2,-4.787399992E-2
5.095679290E-1,2.143249959E-1,3.695299849E-2,-6.754100323E-2
5.145491580E-1,2.234299928E-1,4.833300039E-2,-7.733699679E-2
5.195301640E-1,2.299479991E-1,5.513799936E-2,-6.991299987E-2
5.245113930E-1,2.395679951E-1,5.553900078E-2,-4.846100137E-2
5.294925490E-1,2.438790053E-1,5.285900086E-2,-2.548800036E-2
5.344737780E-1,2.455410063E-1,4.886300117E-2,8.147999644E-3
5.394547800E-1,2.483389974E-1,4.598499835E-2,5.069899932E-2
5.444359940E-1,2.488539964E-1,4.170399904E-2,9.457200021E-2
5.494171500E-1,2.430720031E-1,3.770500049E-2,1.373309940E-1
5.543981550E-1,2.275300026E-1,3.527100012E-2,1.730079949E-1
5.593793840E-1,1.997089982E-1,3.683599830E-2,2.078710049E-1
5.643606150E-1,1.697269976E-1,3.859800100E-2,2.414419949E-1
5.693417900E-1,1.527640074E-1,3.713500127E-2,2.691940069E-1
5.743227900E-1,1.373430043E-1,4.024200141E-2,2.894800007E-1
5.793039360E-1,1.398179978E-1,4.553699866E-2,3.206480145E-1
5.842851670E-1,1.524599940E-1,4.977399856E-2,3.654380143E-1
5.892663980E-1,1.648720056E-1,5.048099905E-2,4.115499854E-1
5.942473950E-1,1.786960065E-1,4.057599977E-2,4.617190063E-1
5.992286240E-1,1.970340014E-1,3.450400010E-2,5.128359795E-1
6.042097800E-1,2.154709995E-1,3.737099841E-2,5.461959839E-1
6.091910080E-1,2.159190029E-1,3.296099976E-2,5.615820289E-1
6.141720100E-1,2.037640065E-1,3.932999820E-2,5.412669778E-1
6.191531620E-1,1.794189960E-1,3.146399930E-2,4.487830102E-1
6.241343880E-1,1.443649977E-1,1.221099962E-2,3.619000018E-1
6.291153900E-1,1.219410002E-1,6.000999827E-3,3.047159910E-1
6.340966190E-1,9.908500314E-2,7.699999696E-5,2.592859864E-1
6.390777750E-1,7.837399840E-2,-7.981999777E-3,2.277950048E-1
6.440590040E-1,6.314600259E-2,-7.918000221E-3,1.992200017E-1
6.490400020E-1,4.623899981E-2,4.645999987E-3,1.663990021E-1
6.540212300E-1,2.473299950E-2,2.363700047E-2,1.310109943E-1
6.590024000E-1,-1.410000026E-3,4.521299899E-2,9.197600186E-2
6.639836290E-1,-2.928300016E-2,6.419900060E-2,4.861800000E-2
6.689646310E-1,-5.388100073E-2,7.868500054E-2,2.183000091E-3
6.739458650E-1,-7.368700206E-2,8.874099702E-2,-4.754099995E-2
6.789270210E-1,-8.544500172E-2,9.544599801E-2,-9.523800015E-2
6.839080210E-1,-8.680699766E-2,9.442400187E-2,-1.432279944E-1
6.888892730E-1,-8.087400347E-2,8.683999628E-2,-1.896000057E-1
6.938705040E-1,-6.840199977E-2,7.873000205E-2,-2.342330068E-1
6.988516600E-1,-4.533600062E-2,7.224100083E-2,-2.756209970E-1
7.038326640E-1,-9.518000297E-3,6.481599808E-2,-3.111590147E-1
7.088138930E-1,3.458699957E-2,5.466200039E-2,-3.390119970E-1
7.137950490E-1,7.676599920E-2,4.143099859E-2,-3.579759896E-1
7.187762780E-1,1.073179990E-1,2.337599918E-2,-3.691889942E-1
7.237572800E-1,1.221819967E-1,2.739999909E-3,-3.734970093E-1
7.287384310E-1,1.274340004E-1,-2.104699984E-2,-3.749629855E-1
7.337196580E-1,1.263359934E-1,-4.901599884E-2,-3.796519935E-1
7.387006600E-1,1.222650036E-1,-8.524499834E-2,-3.908709884E-1
7.436818890E-1,1.172849983E-1,-1.252740026E-1,-4.040580094E-1
7.486631200E-1,1.143219993E-1,-1.585090011E-1,-4.095650017E-1
7.536442760E-1,1.137399971E-1,-1.807570010E-1,-4.038209915E-1
7.586255040E-1,1.096350029E-1,-1.952989995E-1,-3.874759972E-1
7.636065010E-1,1.030939966E-1,-2.070599943E-1,-3.608019948E-1
7.685876530E-1,9.601099789E-2,-2.137230039E-1,-3.259269893E-1
7.735688840E-1,9.110999852E-2,-2.164359987E-1,-2.860879898E-1
7.785498860E-1,9.006199986E-2,-2.147119939E-1,-2.482800037E-1
7.835313460E-1,8.967100084E-2,-2.037560046E-1,-2.152239978E-1
7.885122710E-1,8.578299731E-2,-1.874579936E-1,-1.896090060E-1
7.934934790E-1,7.641500235E-2,-1.754409969E-1,-1.656689942E-1
