"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.839546800E-2,-2.989299968E-2,1.673600078E-2,1.069440022E-1
9.337646800E-2,-9.677000344E-3,1.258000033E-3,9.774900228E-2
9.835769700E-2,1.003999962E-3,-1.252800040E-2,8.854100108E-2
1.033388340E-1,5.656000227E-3,-2.457999997E-2,8.238899708E-2
1.083198340E-1,6.376000121E-3,-3.377399966E-2,7.650999725E-2
1.133010670E-1,5.931000225E-3,-4.112900048E-2,6.931599975E-2
1.182822980E-1,6.531999912E-3,-4.650200158E-2,6.017699838E-2
1.232632230E-1,8.225999773E-3,-5.150299892E-2,5.101500079E-2
1.282444180E-1,1.066699997E-2,-5.575900152E-2,4.202400148E-2
1.332255720E-1,1.300300006E-2,-5.941899866E-2,3.387499973E-2
1.382065740E-1,1.372199971E-2,-6.343299896E-2,2.652500011E-2
1.431877700E-1,1.378700044E-2,-6.798499823E-2,1.955999993E-2
1.481689260E-1,1.377500035E-2,-7.245600224E-2,1.437100023E-2
1.531501550E-1,1.414799970E-2,-7.711800188E-2,9.709999897E-3
1.581311360E-1,1.470199972E-2,-8.257099986E-2,7.830999792E-3
1.631122880E-1,1.597500034E-2,-8.808399737E-2,7.860999554E-3
1.680932900E-1,1.648299955E-2,-9.102500230E-2,8.076000027E-3
1.730744220E-1,1.944299974E-2,-9.765499830E-2,1.284500025E-2
1.780556530E-1,2.442900091E-2,-1.069829985E-1,1.729900017E-2
1.830368840E-1,3.001400083E-2,-1.184659973E-1,1.939399913E-2
1.880178520E-1,3.486499935E-2,-1.304620057E-1,2.221900038E-2
1.929990040E-1,3.874500096E-2,-1.412090063E-1,2.518000081E-2
1.979802350E-1,4.600000009E-2,-1.492310017E-1,2.174099907E-2
2.029612230E-1,5.193100125E-2,-1.550109982E-1,1.554199960E-2
2.079423750E-1,5.437799916E-2,-1.591880023E-1,9.943000041E-3
2.129233770E-1,5.473899841E-2,-1.620820016E-1,6.486000028E-3
2.179045900E-1,5.445300043E-2,-1.644620001E-1,5.572999828E-3
2.228857460E-1,5.537400022E-2,-1.655350029E-1,4.648999777E-3
2.278667460E-1,5.540800095E-2,-1.646700054E-1,2.377999946E-3
2.328479750E-1,5.371199921E-2,-1.617430001E-1,-1.100000009E-5
2.378291310E-1,4.271399975E-2,-1.569750011E-1,6.280000089E-4
2.428103600E-1,3.225599974E-2,-1.505440027E-1,6.630999967E-3
2.477913470E-1,2.906100079E-2,-1.429720074E-1,1.143399999E-2
2.527724990E-1,2.975999936E-2,-1.345520020E-1,1.329800021E-2
2.577535010E-1,3.191699833E-2,-1.256459951E-1,1.478699967E-2
2.627347390E-1,3.319500014E-2,-1.155200005E-1,1.534099970E-2
2.677158950E-1,3.319599852E-2,-1.054409966E-1,1.578399912E-2
2.726971240E-1,3.868699819E-2,-9.654700011E-2,1.473399997E-2
2.776780440E-1,5.246499926E-2,-9.243199974E-2,1.376700029E-2
2.826592730E-1,5.518800020E-2,-9.080100060E-2,1.235399954E-2
2.876402750E-1,5.340800062E-2,-8.968800306E-2,1.582100056E-2
2.926214800E-1,4.879200086E-2,-8.790300041E-2,2.370199934E-2
2.976026350E-1,4.235300049E-2,-8.660300076E-2,3.281499818E-2
3.025836360E-1,3.547799960E-2,-8.358299732E-2,4.278900102E-2
3.075647530E-1,3.042599931E-2,-7.784800231E-2,4.859500006E-2
3.125459840E-1,2.702200040E-2,-7.115300000E-2,5.477499962E-2
3.175269860E-1,2.493700013E-2,-6.381700188E-2,5.946100131E-2
3.225082150E-1,2.339800075E-2,-5.788499862E-2,6.257300079E-2
3.274891400E-1,2.082500048E-2,-5.530999973E-2,6.238099933E-2
3.324706000E-1,1.953300089E-2,-5.491000041E-2,5.967300013E-2
3.374515970E-1,1.766899973E-2,-5.695199966E-2,5.508000031E-2
3.424328250E-1,1.464600023E-2,-5.916099995E-2,4.942699894E-2
3.474139810E-1,1.095100027E-2,-6.041600183E-2,4.458599910E-2
3.523949530E-1,9.143999778E-3,-5.944199860E-2,4.001000151E-2
3.573761820E-1,7.761999965E-3,-5.598099902E-2,3.494400159E-2
3.623573380E-1,5.570999812E-3,-5.078599975E-2,2.980699949E-2
3.673385710E-1,2.605000045E-3,-4.490699992E-2,2.544200048E-2
3.723194960E-1,-5.329999840E-4,-3.796799853E-2,2.124699950E-2
3.773004960E-1,-3.298999975E-3,-3.056599945E-2,1.968000084E-2
3.822817250E-1,-6.087000016E-3,-2.304800041E-2,2.142499946E-2
3.872628780E-1,-7.296000142E-3,-1.639599912E-2,2.531200089E-2
3.922438800E-1,-6.539000198E-3,-9.987999685E-3,2.727299929E-2
3.972251090E-1,-4.273000173E-3,-6.521999836E-3,2.935199998E-2
4.022062650E-1,-6.089999806E-4,-7.005000021E-3,3.203700110E-2
4.071874940E-1,6.151999813E-3,-1.205199957E-2,3.571699932E-2
4.121684870E-1,1.609399915E-2,-2.023999952E-2,4.223699868E-2
4.171496390E-1,2.775100060E-2,-2.864100039E-2,5.230500177E-2
4.221308690E-1,3.388499841E-2,-3.383100033E-2,6.387100369E-2
4.271118710E-1,3.055500053E-2,-3.280999884E-2,7.599599659E-2
4.320931000E-1,3.778799996E-2,-2.873799950E-2,8.780399710E-2
4.370742560E-1,4.868099838E-2,-2.292699926E-2,9.424900264E-2
4.420552560E-1,6.033299863E-2,-1.642600074E-2,9.563899785E-2
4.470364080E-1,7.201699913E-2,-9.437999688E-3,9.444999695E-2
4.520176390E-1,8.155599982E-2,-3.973999992E-3,9.267199785E-2
4.569986410E-1,8.816500008E-2,5.230000243E-4,9.316200018E-2
4.619797930E-1,9.236700088E-2,4.248999991E-3,9.272500128E-2
4.669610230E-1,9.502600133E-2,9.271999821E-3,9.109900147E-2
4.719422250E-1,9.664300084E-2,1.641999930E-2,8.871299773E-2
4.769232270E-1,9.787199646E-2,2.711799927E-2,8.552700281E-2
4.819041500E-1,9.936700016E-2,4.135899991E-2,8.080700040E-2
4.868853740E-1,1.013920009E-1,5.926400051E-2,7.441399992E-2
4.918665280E-1,1.024380028E-1,7.786499709E-2,6.515000015E-2
4.968475300E-1,1.024449989E-1,9.536399692E-2,5.326899886E-2
5.018287640E-1,1.012369990E-1,1.107029989E-1,4.050699994E-2
5.068099200E-1,9.848300368E-2,1.247629970E-1,2.959799953E-2
5.117911480E-1,9.315200150E-2,1.371600032E-1,2.393399924E-2
5.167721450E-1,8.454500139E-2,1.475239992E-1,2.642600052E-2
5.217532970E-1,7.255200297E-2,1.533890069E-1,4.022999853E-2
