"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.777227500E-2,-1.843910068E-1,3.972899914E-2,2.894999925E-3
9.275350600E-2,-1.662829965E-1,3.344300017E-2,1.486000023E-3
9.773473700E-2,-1.519249976E-1,2.777599916E-2,-3.279000055E-3
1.027157240E-1,-1.410759985E-1,2.273200080E-2,-9.709999897E-3
1.076968760E-1,-1.324619949E-1,1.831299998E-2,-1.683400013E-2
1.126781060E-1,-1.259520054E-1,1.388499979E-2,-2.349100076E-2
1.176593030E-1,-1.215749979E-1,9.190999903E-3,-2.964599989E-2
1.226405340E-1,-1.185849980E-1,4.352999851E-3,-3.437900171E-2
1.276217650E-1,-1.174049973E-1,-4.759999865E-4,-3.816600144E-2
1.326027380E-1,-1.173549965E-1,-6.444999948E-3,-4.036499932E-2
1.375839670E-1,-1.181449965E-1,-1.307300013E-2,-4.071899876E-2
1.425651970E-1,-1.194799989E-1,-2.073699981E-2,-3.908799961E-2
1.475464030E-1,-1.214409992E-1,-2.954999916E-2,-3.484600037E-2
1.525276340E-1,-1.240950003E-1,-3.979299963E-2,-2.825899981E-2
1.575087900E-1,-1.265390068E-1,-5.066899955E-2,-1.941500045E-2
1.624900050E-1,-1.290030032E-1,-6.185900047E-2,-9.530999698E-3
1.674710070E-1,-1.320610046E-1,-7.291799784E-2,1.887000049E-3
1.724522350E-1,-1.350169927E-1,-8.380900323E-2,1.178899966E-2
1.774334510E-1,-1.378940046E-1,-9.424500167E-2,2.009399980E-2
1.824146820E-1,-1.397480071E-1,-1.028499976E-1,2.718400024E-2
1.873958380E-1,-1.410389990E-1,-1.113929972E-1,3.247300163E-2
1.923770530E-1,-1.425189972E-1,-1.195050031E-1,3.581099957E-2
1.973582830E-1,-1.444060057E-1,-1.270170063E-1,3.656600043E-2
2.023395230E-1,-1.445109993E-1,-1.337909997E-1,3.525400162E-2
2.073205250E-1,-1.419759989E-1,-1.401679963E-1,3.388499841E-2
2.123017540E-1,-1.375229955E-1,-1.456529945E-1,3.157699853E-2
2.172829900E-1,-1.311510056E-1,-1.504240036E-1,2.992199920E-2
2.222642200E-1,-1.233090013E-1,-1.553899944E-1,2.796000056E-2
2.272453760E-1,-1.143530011E-1,-1.613429934E-1,2.619899996E-2
2.322266000E-1,-1.046350002E-1,-1.670619994E-1,2.434300072E-2
2.372078310E-1,-9.532800317E-2,-1.731059998E-1,2.298600040E-2
2.421890620E-1,-8.673299849E-2,-1.796019971E-1,2.221900038E-2
2.471700500E-1,-7.819700241E-2,-1.865209937E-1,2.160600014E-2
2.521512780E-1,-6.900499761E-2,-1.936540008E-1,2.188199945E-2
2.571325040E-1,-6.107800081E-2,-2.011470050E-1,2.331499942E-2
2.621136600E-1,-5.352300033E-2,-2.077800035E-1,2.554699965E-2
2.670948890E-1,-4.677699879E-2,-2.125120014E-1,2.931199968E-2
2.720761010E-1,-4.080500081E-2,-2.163610011E-1,3.366399929E-2
2.770573310E-1,-3.404900059E-2,-2.200780064E-1,3.976500034E-2
2.820385620E-1,-2.621700056E-2,-2.222229987E-1,4.649600014E-2
2.870197540E-1,-1.867499948E-2,-2.232359946E-1,5.264699832E-2
2.920009850E-1,-1.213099994E-2,-2.220029980E-1,5.801500008E-2
2.969819870E-1,-6.384000182E-3,-2.190379947E-1,6.192699820E-2
3.019632260E-1,-1.978999935E-3,-2.138569951E-1,6.390500069E-2
3.069443810E-1,5.230000243E-4,-2.084359974E-1,6.465999782E-2
3.119256100E-1,2.014999976E-3,-2.032040060E-1,6.487999856E-2
3.169068410E-1,3.654999891E-3,-1.990820020E-1,6.594999880E-2
3.218878430E-1,5.797000136E-3,-1.970620006E-1,6.750900298E-2
3.268690720E-1,9.362000041E-3,-1.961479932E-1,6.952100247E-2
3.318502280E-1,1.361900009E-2,-1.980350018E-1,7.259999961E-2
3.368314560E-1,1.989700086E-2,-2.013320029E-1,7.538200170E-2
