"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.604774800E-2,2.015399933E-2,-8.903499693E-2,-1.095649973E-1
9.102897700E-2,2.416799963E-2,-8.635900170E-2,-1.209150031E-1
9.601020700E-2,2.297299914E-2,-8.479399979E-2,-1.340810061E-1
1.009913780E-1,2.214499936E-2,-8.373200148E-2,-1.536809951E-1
1.059726070E-1,2.212099917E-2,-8.339399844E-2,-1.788730025E-1
1.109536090E-1,2.408099920E-2,-8.523000032E-2,-2.105830014E-1
1.159348230E-1,2.935199998E-2,-8.982799947E-2,-2.457830012E-1
1.209160540E-1,3.739999980E-2,-9.714499861E-2,-2.838389874E-1
1.258972090E-1,4.690299928E-2,-1.070849970E-1,-3.253290057E-1
1.308784280E-1,5.731400102E-2,-1.175900027E-1,-3.673959970E-1
1.358596590E-1,6.519600004E-2,-1.272719949E-1,-4.081360102E-1
1.408406610E-1,7.079999894E-2,-1.357830018E-1,-4.443669915E-1
1.458218710E-1,7.413399965E-2,-1.439329982E-1,-4.792900085E-1
1.508030270E-1,7.545900345E-2,-1.516020000E-1,-5.155280232E-1
1.557842360E-1,7.524400204E-2,-1.592700034E-1,-5.511590242E-1
1.607652380E-1,7.258100063E-2,-1.672549993E-1,-5.855370164E-1
1.657466930E-1,7.089699805E-2,-1.761340052E-1,-6.062070131E-1
1.707276950E-1,7.472199947E-2,-1.885990053E-1,-6.031439900E-1
1.757088470E-1,6.992900372E-2,-2.071910053E-1,-6.172930002E-1
1.806900770E-1,6.564799696E-2,-2.258310020E-1,-6.353800297E-1
1.856713070E-1,6.062600017E-2,-2.419559956E-1,-6.571909785E-1
1.906525380E-1,5.846099928E-2,-2.553029954E-1,-6.807680130E-1
1.956335210E-1,5.653699860E-2,-2.674500048E-1,-7.073559761E-1
2.006147500E-1,5.736000091E-2,-2.796570063E-1,-7.271580100E-1
2.055958720E-1,5.718899891E-2,-2.925499976E-1,-7.429360151E-1
2.105771010E-1,5.443400145E-2,-3.035680056E-1,-7.664120197E-1
2.155583310E-1,5.108100176E-2,-3.153179884E-1,-7.903640270E-1
2.205393190E-1,4.871699959E-2,-3.307209909E-1,-8.056319952E-1
2.255205480E-1,4.331500083E-2,-3.484059870E-1,-8.149719834E-1
2.305017040E-1,4.327100143E-2,-3.627449870E-1,-8.207209706E-1
2.354829180E-1,3.206299990E-2,-3.956049979E-1,-8.375790119E-1
2.404642260E-1,1.224299986E-2,-4.276390076E-1,-8.619819880E-1
2.454451510E-1,-6.612999830E-3,-4.493710101E-1,-8.936359882E-1
2.504263740E-1,-2.904099971E-2,-4.641390145E-1,-9.214479923E-1
2.554075300E-1,-5.649600178E-2,-4.799120128E-1,-9.260129929E-1
2.603887590E-1,-1.011250019E-1,-4.963609874E-1,-8.960189819E-1
2.653699660E-1,-1.527259946E-1,-5.165439844E-1,-8.398450017E-1
2.703509680E-1,-2.190340012E-1,-5.472459793E-1,-7.717940211E-1
2.753321970E-1,-2.911710143E-1,-5.742989779E-1,-6.833869815E-1
2.803133980E-1,-3.625420034E-1,-5.975999832E-1,-5.813140273E-1
2.852945540E-1,-4.301750064E-1,-6.177740097E-1,-4.661360085E-1
2.902757680E-1,-4.974960089E-1,-6.344869733E-1,-3.396449983E-1
2.952569990E-1,-5.648249984E-1,-6.460700035E-1,-2.050620019E-1
3.002380010E-1,-6.315839887E-1,-6.561669707E-1,-6.566400081E-2
3.052191400E-1,-6.950799823E-1,-6.634780169E-1,7.158300281E-2
3.102003710E-1,-7.465779781E-1,-6.664530039E-1,2.022600025E-1
3.151816010E-1,-7.895650268E-1,-6.592569947E-1,3.068639934E-1
3.201628170E-1,-8.104190230E-1,-6.469879746E-1,3.686490059E-1
3.251438190E-1,-8.168870211E-1,-6.430469751E-1,4.167360067E-1
3.301250480E-1,-8.239129782E-1,-6.407870054E-1,4.468420148E-1
