"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.851138700E-2,-1.700400002E-2,1.705499925E-2,-6.270000013E-4
9.349261600E-2,-1.481600013E-2,1.383399963E-2,7.999999980E-6
9.847360300E-2,-1.357600000E-2,1.157800015E-2,7.089999854E-4
1.034548320E-1,-1.373399980E-2,1.054000016E-2,1.209999973E-4
1.084360290E-1,-1.430699974E-2,1.028299984E-2,-9.879999561E-4
1.134171850E-1,-1.610600017E-2,1.046099979E-2,-2.066999907E-3
1.183984130E-1,-1.914200000E-2,1.181599963E-2,-2.930999966E-3
1.233796390E-1,-2.291099913E-2,1.296399999E-2,-4.770999774E-3
1.283606410E-1,-2.611799911E-2,1.394699980E-2,-7.137000095E-3
1.333417930E-1,-2.791699953E-2,1.454200037E-2,-9.793999605E-3
1.383229870E-1,-2.801599912E-2,1.425100025E-2,-1.313399989E-2
1.433042180E-1,-2.732899971E-2,1.306100003E-2,-1.548700035E-2
1.482854480E-1,-2.556600049E-2,1.159700006E-2,-1.788100041E-2
1.532664500E-1,-2.358100004E-2,9.789000265E-3,-2.030600049E-2
1.582476790E-1,-2.129100077E-2,7.957999595E-3,-2.096999995E-2
1.632288350E-1,-1.907600090E-2,6.238999777E-3,-2.105399966E-2
1.682100630E-1,-1.647399925E-2,3.969999962E-3,-1.754499972E-2
1.731910650E-1,-1.471100003E-2,1.963000046E-3,-1.595100015E-2
1.781722940E-1,-1.061899960E-2,-7.919999771E-4,-1.582499966E-2
1.831534860E-1,-9.580999613E-3,-3.696999978E-3,-1.515000034E-2
1.881347170E-1,-1.047400013E-2,-6.022000220E-3,-1.097100042E-2
1.931158730E-1,-1.150699984E-2,-8.008999750E-3,-4.370000213E-3
1.980971640E-1,-1.137600001E-2,-8.259000257E-3,1.418999978E-3
2.030783200E-1,-9.037000127E-3,-7.819999941E-3,4.838000052E-3
2.080593200E-1,-5.059000105E-3,-8.617999963E-3,6.808000151E-3
2.130405290E-1,-2.800000075E-4,-1.047000010E-2,7.615999784E-3
2.180219910E-1,4.435999785E-3,-1.284500025E-2,7.178999949E-3
2.230029160E-1,7.890000008E-3,-1.448999997E-2,5.743000191E-3
2.279839160E-1,8.609999903E-3,-1.452799980E-2,2.038999926E-3
2.329651450E-1,8.228999563E-3,-1.296299975E-2,-2.773999935E-3
2.379463470E-1,7.158000022E-3,-1.037099957E-2,-9.751999751E-3
2.429275770E-1,6.237000227E-3,-6.572999991E-3,-1.776199974E-2
2.479088080E-1,3.967999946E-3,-3.279000055E-3,-2.589300089E-2
2.528899500E-1,4.930000287E-4,-1.665999996E-3,-3.124899976E-2
2.578711790E-1,-3.818999976E-3,-1.460000058E-3,-3.348999843E-2
2.628524100E-1,-6.630000193E-3,-1.678999979E-3,-3.266699985E-2
2.678333970E-1,-8.049000055E-3,-2.619999927E-3,-2.919800021E-2
2.728146250E-1,-7.013999857E-3,-3.052999964E-3,-2.284800075E-2
2.777957810E-1,-6.186000071E-3,-3.783999942E-3,-1.521399990E-2
2.827770100E-1,-5.714999977E-3,-3.920000046E-3,-8.150000125E-3
