"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.551448190E-1,-2.769199945E-2,-9.324699640E-2,8.498100191E-2
4.601259560E-1,-4.079600051E-2,-9.087800235E-2,5.955699831E-2
4.651071870E-1,-5.351499841E-2,-8.936599642E-2,3.723999858E-2
4.700881120E-1,-6.611499935E-2,-8.879499882E-2,1.887400076E-2
4.750690980E-1,-7.894100249E-2,-8.961500227E-2,5.841999780E-3
4.800502500E-1,-9.335099906E-2,-9.110199660E-2,-2.093000105E-3
4.850312620E-1,-1.092209965E-1,-9.305600077E-2,-6.525999866E-3
4.900124140E-1,-1.261949986E-1,-9.379000217E-2,-6.498000119E-3
4.949934160E-1,-1.433490068E-1,-9.201399982E-2,-3.409999888E-3
4.999745380E-1,-1.604560018E-1,-8.772099763E-2,8.449999732E-4
5.049555400E-1,-1.773349941E-1,-8.096700162E-2,6.870000158E-3
5.099366920E-1,-1.942210048E-1,-7.441399992E-2,1.532800030E-2
5.149176740E-1,-2.096450031E-1,-6.661800295E-2,2.426600084E-2
5.198988260E-1,-2.222400010E-1,-5.725299940E-2,3.058500029E-2
5.248798280E-1,-2.317409962E-1,-4.944099858E-2,3.736399859E-2
5.298609610E-1,-2.383210063E-1,-4.255300015E-2,4.419400170E-2
5.348419630E-1,-2.418600023E-1,-3.736300021E-2,5.201900005E-2
5.398231150E-1,-2.439260036E-1,-3.091200069E-2,6.166199967E-2
5.448040830E-1,-2.426420003E-1,-2.511299960E-2,7.314399630E-2
5.497852350E-1,-2.388689965E-1,-1.964299940E-2,8.520200104E-2
5.547662230E-1,-2.324029952E-1,-1.501100045E-2,9.389200062E-2
5.597473750E-1,-2.223780006E-1,-1.149799954E-2,9.969499707E-2
5.647283770E-1,-2.051640004E-1,-1.028299984E-2,1.028039977E-1
5.697095340E-1,-1.854559928E-1,-1.129100006E-2,1.011399999E-1
5.746905360E-1,-1.671990007E-1,-1.490699966E-2,9.482999891E-2
5.796716870E-1,-1.508059949E-1,-2.080000006E-2,8.729299903E-2
5.846526940E-1,-1.333499998E-1,-2.666400000E-2,7.711400092E-2
5.896338460E-1,-1.149799973E-1,-3.218499944E-2,6.456299871E-2
5.946148480E-1,-9.434600174E-2,-3.755899891E-2,5.254499987E-2
5.995959990E-1,-7.139000297E-2,-4.205000028E-2,4.324999824E-2
6.045770010E-1,-4.811000079E-2,-4.398300126E-2,3.759900108E-2
6.095581530E-1,-2.686800063E-2,-4.291199893E-2,3.301699832E-2
6.145391700E-1,-8.789000101E-3,-4.128900170E-2,2.762600034E-2
6.195203220E-1,6.949999835E-3,-3.845800087E-2,2.203699946E-2
6.245013240E-1,1.998900063E-2,-3.446999937E-2,1.296900027E-2
6.294824610E-1,3.303800151E-2,-2.866099961E-2,8.629999938E-4
6.344634630E-1,4.558400065E-2,-1.935300045E-2,-1.188699994E-2
6.394446150E-1,5.881299824E-2,-8.523000404E-3,-2.502400056E-2
6.444255880E-1,7.195000350E-2,2.119000070E-3,-3.859899938E-2
6.494067400E-1,8.437500149E-2,1.203799993E-2,-5.054299906E-2
6.543877420E-1,9.763500094E-2,2.074000053E-2,-6.207799911E-2
6.593689560E-1,1.086260006E-1,2.814799920E-2,-7.424300164E-2
6.643498810E-1,1.170990020E-1,3.362699971E-2,-8.563400060E-2
6.693311100E-1,1.240700036E-1,3.647800162E-2,-9.653600305E-2
6.743120060E-1,1.296460032E-1,3.875999898E-2,-1.076190025E-1
6.792931580E-1,1.337240040E-1,4.064799845E-2,-1.193590015E-1
6.842741600E-1,1.374340057E-1,4.349999875E-2,-1.290069968E-1
6.892553080E-1,1.414860040E-1,4.584499821E-2,-1.378089935E-1
6.942363100E-1,1.432600021E-1,4.778499901E-2,-1.477890015E-1
6.992174620E-1,1.435299963E-1,4.818800092E-2,-1.590909958E-1
7.041984780E-1,1.349350065E-1,4.800000042E-2,-1.583019942E-1
7.091796300E-1,9.371100366E-2,4.752900079E-2,-1.200010031E-1
7.141606320E-1,3.506499901E-2,4.874899983E-2,-6.465300173E-2
7.191417740E-1,9.281000122E-3,5.374800041E-2,-4.999899864E-2
7.241227760E-1,5.189999938E-3,6.151299924E-2,-6.266400218E-2
7.291039270E-1,7.536000106E-3,7.174800336E-2,-7.528600097E-2
7.340849580E-1,9.987000376E-3,8.395799994E-2,-7.951000333E-2
7.390661100E-1,1.354399975E-2,9.564200044E-2,-7.605800033E-2
7.440471120E-1,1.741099916E-2,1.054989994E-1,-7.323200256E-2
7.490283360E-1,2.088800073E-2,1.130020022E-1,-7.390700281E-2
7.540092610E-1,2.347799949E-2,1.181109995E-1,-7.853499800E-2
7.589904130E-1,2.408099920E-2,1.204089969E-1,-8.121500164E-2
7.639714300E-1,2.098900080E-2,1.172050014E-1,-7.729499787E-2
7.689526590E-1,1.461999957E-2,1.135549992E-1,-6.604900211E-2
7.739338150E-1,6.779999938E-3,1.131260023E-1,-4.734800011E-2
7.789148290E-1,-1.999999995E-6,1.143150032E-1,-2.057700045E-2
7.838959810E-1,-7.853999734E-3,1.154579967E-1,1.201300044E-2
7.888769830E-1,-1.713700034E-2,1.172019988E-1,5.091699958E-2
7.938579060E-1,-2.583999932E-2,1.242789999E-1,9.423600137E-2
7.988391340E-1,-3.497299924E-2,1.359429955E-1,1.393630058E-1
8.038202690E-1,-4.738799855E-2,1.498070061E-1,1.838259995E-1
8.088012710E-1,-6.146899983E-2,1.645369977E-1,2.275709957E-1
8.137824230E-1,-7.777799666E-2,1.825139970E-1,2.675450146E-1
8.187634000E-1,-9.695400298E-2,2.035360038E-1,3.045049906E-1
8.237445520E-1,-1.189349964E-1,2.230989933E-1,3.370740116E-1
8.287255540E-1,-1.415629983E-1,2.399619967E-1,3.645980060E-1
8.337067060E-1,-1.629859954E-1,2.507070005E-1,3.839969933E-1
8.386877080E-1,-1.826779991E-1,2.566860020E-1,3.930070102E-1
8.436686310E-1,-1.993899941E-1,2.583400011E-1,3.911480010E-1
8.486498660E-1,-2.109709978E-1,2.562789917E-1,3.825109899E-1
8.536310200E-1,-2.094459981E-1,2.508650124E-1,3.588069975E-1
8.586120370E-1,-1.716430038E-1,2.426380068E-1,2.998790145E-1
8.635931890E-1,-1.140109971E-1,2.321619987E-1,2.301339954E-1
8.685741910E-1,-8.265300095E-2,2.168859988E-1,2.099010050E-1
8.735553420E-1,-6.816600263E-2,1.945140064E-1,2.256370038E-1
8.785363440E-1,-5.395799875E-2,1.662739962E-1,2.505480051E-1
8.835174960E-1,-3.620700166E-2,1.352529973E-1,2.705399990E-1
8.884987410E-1,-1.217400003E-2,1.094150022E-1,2.940680087E-1
8.934796660E-1,1.311600022E-2,8.944699913E-2,3.221490085E-1
8.984606660E-1,3.207299858E-2,7.232499868E-2,3.451229930E-1
9.034418460E-1,4.513100162E-2,5.971100181E-2,3.619059920E-1
9.084228480E-1,5.398099869E-2,5.166300014E-2,3.715020120E-1
9.134040000E-1,6.086999923E-2,4.924700037E-2,3.735609949E-1
9.183850020E-1,6.599800289E-2,4.642099887E-2,3.686960042E-1
9.233661540E-1,6.569500268E-2,4.218000174E-2,3.589299917E-1
9.283471280E-1,5.504599959E-2,3.451000154E-2,3.464570045E-1
9.333282800E-1,3.599200025E-2,2.447899990E-2,3.339880109E-1
9.383092820E-1,8.043999784E-3,1.300800033E-2,3.187130094E-1
9.432904290E-1,-2.682700008E-2,-3.574999981E-3,3.026619852E-1
9.482714310E-1,-6.264200062E-2,-2.367400005E-2,2.856090069E-1
9.532525820E-1,-9.391199797E-2,-4.581800103E-2,2.707520127E-1
9.582335790E-1,-1.170760021E-1,-7.042899728E-2,2.586759925E-1
9.632147310E-1,-1.295409948E-1,-1.013529971E-1,2.509300113E-1
9.681957330E-1,-1.302569956E-1,-1.361809969E-1,2.455620021E-1
9.731768900E-1,-1.211239994E-1,-1.692149937E-1,2.412700057E-1
9.781578920E-1,-1.051990017E-1,-1.994089931E-1,2.368129939E-1
9.831390440E-1,-8.562800288E-2,-2.243939936E-1,2.323540002E-1
9.881200460E-1,-6.569299847E-2,-2.487239987E-1,2.300010026E-1
9.931011980E-1,-4.795699939E-2,-2.706780136E-1,2.328429967E-1
9.980822050E-1,-3.523699939E-2,-2.882390022E-1,2.410539985E-1
1.003063357E0,-3.080699965E-2,-3.016510010E-1,2.511979938E-1
1.008044359E0,-3.575500101E-2,-3.121890128E-1,2.588019967E-1
1.013025496E0,-4.954500124E-2,-3.213860095E-1,2.623310089E-1
1.018006498E0,-7.002600282E-2,-3.279139996E-1,2.601099908E-1
1.022987649E0,-9.452000260E-2,-3.312839866E-1,2.526530027E-1
1.027968671E0,-1.256069988E-1,-3.320010006E-1,2.387059927E-1
1.032949822E0,-1.593510062E-1,-3.319999874E-1,2.233349979E-1
1.037930824E0,-1.987960041E-1,-3.379360139E-1,1.971189976E-1
1.042912068E0,-2.385880053E-1,-3.481769860E-1,1.631219983E-1
1.047892993E0,-2.690170109E-1,-3.584760129E-1,1.348399967E-1
1.052874145E0,-2.909980118E-1,-3.732280135E-1,1.111920029E-1
1.057855160E0,-3.024539948E-1,-3.907740116E-1,8.869799972E-2
1.062836312E0,-3.059360087E-1,-4.078760147E-1,6.629700214E-2
1.067817543E0,-3.032949865E-1,-4.241130054E-1,4.326900095E-2
1.072798474E0,-2.934570014E-1,-4.422090054E-1,1.865199953E-2
1.077779703E0,-2.757540047E-1,-4.577710032E-1,-1.035999972E-2
1.082760628E0,-2.495249957E-1,-4.684970081E-1,-4.576500133E-2
1.087741628E0,-2.166029960E-1,-4.761210084E-1,-8.500800282E-2
1.092722780E0,-1.798579991E-1,-4.819639921E-1,-1.289770007E-1
1.097703782E0,-1.433759928E-1,-4.875319898E-1,-1.739220023E-1
1.102685024E0,-1.110609993E-1,-4.926249981E-1,-2.211149931E-1
1.107665949E0,-8.406099677E-2,-4.942100048E-1,-2.703610063E-1
1.112647178E0,-6.533300132E-2,-4.906879961E-1,-3.201000094E-1
1.117628103E0,-5.533099920E-2,-4.825089872E-1,-3.669170141E-1
1.122609255E0,-5.007499829E-2,-4.717510045E-1,-4.099859893E-1
1.127590486E0,-4.752999917E-2,-4.573349953E-1,-4.492959976E-1
1.132571459E0,-4.740900174E-2,-4.405030012E-1,-4.850200117E-1
1.137552611E0,-4.737599939E-2,-4.193120003E-1,-5.173040032E-1
1.142533613E0,-4.619999975E-2,-3.948900104E-1,-5.456190109E-1
1.147514536E0,-4.404700175E-2,-3.689680099E-1,-5.691670179E-1
1.152495765E0,-3.823800012E-2,-3.431220055E-1,-5.855770111E-1
1.157476919E0,-2.905800007E-2,-3.181039989E-1,-5.937269926E-1
1.162457931E0,-1.769199967E-2,-2.946409881E-1,-5.942440033E-1
1.167439082E0,-6.045000162E-3,-2.726159990E-1,-5.859770179E-1
1.172420008E0,5.059000105E-3,-2.509729862E-1,-5.713170171E-1
1.177401236E0,1.522000041E-2,-2.302750051E-1,-5.467560291E-1
1.182382238E0,2.168899961E-2,-2.110989988E-1,-5.241069794E-1
1.187363390E0,2.628899924E-2,-1.937790066E-1,-4.983899891E-1
1.192344368E0,2.882000059E-2,-1.789010018E-1,-4.683040082E-1
1.197325520E0,2.707899921E-2,-1.660410017E-1,-4.360609949E-1
1.202306522E0,2.325900085E-2,-1.505820006E-1,-4.025439918E-1
1.207287688E0,1.605300047E-2,-1.348939985E-1,-3.690240085E-1
1.212268919E0,7.926000282E-3,-1.188329980E-1,-3.396559954E-1
1.217249921E0,-1.059999995E-4,-1.020250022E-1,-3.143100142E-1
1.222231088E0,-6.022999994E-3,-8.289700001E-2,-2.942880094E-1
1.227212090E0,-8.775999770E-3,-6.338100135E-2,-2.795470059E-1
1.232193221E0,-9.575000033E-3,-4.655500129E-2,-2.704370022E-1
1.237174223E0,-7.596000098E-3,-3.213600069E-2,-2.671070099E-1
1.242155375E0,-3.203999950E-3,-2.002600022E-2,-2.662290037E-1
1.247136315E0,5.098000169E-3,-5.805000197E-3,-2.676979899E-1
1.252117313E0,1.908200048E-2,1.303999964E-2,-2.679800093E-1
1.257098467E0,3.767500073E-2,3.469299898E-2,-2.675670087E-1
1.262079464E0,5.976400152E-2,5.508000031E-2,-2.688969970E-1
1.267060693E0,8.101099730E-2,7.094299793E-2,-2.734079957E-1
1.272041603E0,9.647600353E-2,8.401600271E-2,-2.800180018E-1
1.277022755E0,1.054000035E-1,9.396400303E-2,-2.851769924E-1
1.282003757E0,1.095390022E-1,1.028800011E-1,-2.831760049E-1
1.286984900E0,1.106150001E-1,1.085449979E-1,-2.745530009E-1
1.291965902E0,1.093060002E-1,1.102669984E-1,-2.624189854E-1
1.296947054E0,1.067899987E-1,1.078139991E-1,-2.504130006E-1
