"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.542916300E-2,-2.374700084E-2,5.224000197E-3,3.404000076E-3
9.041039400E-2,-4.695999902E-3,1.401100028E-2,2.960000129E-4
9.539139600E-2,1.239500009E-2,2.289200015E-2,-4.997000098E-3
1.003726200E-1,2.836699970E-2,3.101900034E-2,-1.255299989E-2
1.053537750E-1,4.044200107E-2,3.790299967E-2,-2.000200003E-2
1.103347750E-1,5.029400066E-2,4.436900094E-2,-2.749400027E-2
1.153159860E-1,5.906999856E-2,4.954100028E-2,-3.316799924E-2
1.202971420E-1,6.609000266E-2,5.304000154E-2,-3.719599918E-2
1.252781420E-1,7.081200182E-2,5.488200113E-2,-4.010099918E-2
1.302593660E-1,7.484599948E-2,5.514200032E-2,-4.197499901E-2
1.352405220E-1,7.819999754E-2,5.522200093E-2,-4.398800060E-2
1.402217510E-1,8.184099942E-2,5.541500077E-2,-4.700199887E-2
1.452027330E-1,8.481799811E-2,5.684499815E-2,-4.998699948E-2
1.501838840E-1,8.617799729E-2,5.913899839E-2,-5.199199915E-2
1.551651100E-1,8.637200296E-2,6.320799887E-2,-5.302200094E-2
1.601461120E-1,8.582500368E-2,6.723000109E-2,-5.250399932E-2
1.651273410E-1,8.525899798E-2,7.121399790E-2,-5.119799823E-2
1.701084910E-1,8.736100048E-2,7.440099865E-2,-4.906599969E-2
1.750894910E-1,8.846800029E-2,7.682300359E-2,-4.870200157E-2
1.800707200E-1,8.858799934E-2,7.786600292E-2,-4.968800023E-2
1.850518380E-1,8.600100130E-2,7.876399904E-2,-5.181699991E-2
1.900328380E-1,8.067700267E-2,7.839799672E-2,-5.256199837E-2
1.950139900E-1,7.277700305E-2,7.746600360E-2,-5.302999914E-2
1.999952010E-1,6.384000182E-2,7.602000237E-2,-5.302299932E-2
2.049762030E-1,5.445599928E-2,7.422299683E-2,-5.333599821E-2
2.099574320E-1,4.752299935E-2,7.061500102E-2,-5.288499966E-2
2.149386250E-1,4.446600005E-2,6.472799927E-2,-5.226799846E-2
2.199195500E-1,4.566000029E-2,5.644299835E-2,-5.285900086E-2
2.249007790E-1,5.102099851E-2,4.521799833E-2,-5.365100130E-2
2.298819190E-1,5.914000049E-2,3.036499955E-2,-5.409400165E-2
2.348629200E-1,7.061599940E-2,1.369300019E-2,-5.878999829E-2
2.398441490E-1,8.349899948E-2,-2.834999934E-3,-6.369499862E-2
2.448252850E-1,9.418900311E-2,-1.835699938E-2,-6.366100162E-2
2.498065140E-1,9.973999858E-2,-3.288099915E-2,-5.680200085E-2
2.547875160E-1,1.024570018E-1,-4.584100097E-2,-4.588799924E-2
2.597687120E-1,1.015020013E-1,-5.774199963E-2,-3.300800174E-2
2.647498680E-1,9.671600163E-2,-6.713499874E-2,-2.085199952E-2
2.697308680E-1,9.001400322E-2,-7.324499637E-2,-7.550999988E-3
2.747120040E-1,8.248200268E-2,-7.685600221E-2,7.174999919E-3
2.796932350E-1,7.473299652E-2,-7.833900303E-2,2.176400088E-2
2.846742180E-1,6.891600043E-2,-7.946299762E-2,3.535199910E-2
2.896554470E-1,6.266599894E-2,-8.048900217E-2,4.673200101E-2
2.946366030E-1,5.683600157E-2,-8.213999867E-2,5.398600176E-2
2.996176120E-1,5.281100050E-2,-8.435499668E-2,5.685200170E-2
3.045988410E-1,4.907999933E-2,-8.810599893E-2,5.582499877E-2
3.095800710E-1,4.532999918E-2,-9.180899709E-2,5.098000169E-2
3.145609820E-1,4.092400149E-2,-9.630399942E-2,4.333800077E-2
3.195422110E-1,3.522900119E-2,-1.009209976E-1,3.300999850E-2
3.245233650E-1,3.137499839E-2,-1.048699990E-1,2.219399996E-2
3.295045820E-1,3.403899819E-2,-1.106479988E-1,1.226499956E-2
3.344855840E-1,3.904199973E-2,-1.168660000E-1,5.406000186E-3
3.394668130E-1,4.342800006E-2,-1.215199977E-1,1.706999959E-3
3.444479690E-1,4.808599874E-2,-1.239669994E-1,1.618999988E-3
3.494289690E-1,5.232299864E-2,-1.256700009E-1,3.849999979E-3
3.544101050E-1,5.718100071E-2,-1.267759949E-1,7.164999843E-3
3.593913360E-1,6.221700087E-2,-1.277250051E-1,1.173499972E-2
3.643723380E-1,6.688400358E-2,-1.277190000E-1,1.666600071E-2
3.693535670E-1,7.080899924E-2,-1.261810064E-1,2.284600027E-2
3.743347230E-1,7.318300009E-2,-1.216939986E-1,2.970499918E-2
3.793159520E-1,7.361400127E-2,-1.153599992E-1,3.685100004E-2
3.842969400E-1,7.000000030E-2,-1.081850007E-1,4.940199852E-2
3.892780910E-1,6.423600018E-2,-1.009770036E-1,6.359100342E-2
3.942593060E-1,5.911400169E-2,-9.354999661E-2,7.449600101E-2
3.992403080E-1,5.699599907E-2,-8.665200323E-2,7.977099717E-2
4.042214600E-1,5.810999870E-2,-8.177100122E-2,8.175700158E-2
4.092027060E-1,6.149199978E-2,-8.112300187E-2,8.481500298E-2
4.141839370E-1,6.604799628E-2,-8.756300062E-2,9.192100167E-2
4.191649390E-1,7.180099934E-2,-1.009510010E-1,1.017569974E-1
4.241460910E-1,8.036100119E-2,-1.197710037E-1,1.144130006E-1
4.291270930E-1,9.110400081E-2,-1.420399994E-1,1.306030005E-1
4.341083210E-1,1.038480029E-1,-1.654109955E-1,1.506430060E-1
4.390894960E-1,1.201720014E-1,-1.876190007E-1,1.749739945E-1
4.440707250E-1,1.410849988E-1,-2.069170028E-1,2.033769935E-1
4.490517270E-1,1.670729965E-1,-2.202489972E-1,2.342720032E-1
4.540328840E-1,1.966730058E-1,-2.275310010E-1,2.640970051E-1
4.590141150E-1,2.276320010E-1,-2.302920073E-1,2.898069918E-1
4.639953450E-1,2.607629895E-1,-2.286060005E-1,3.115249872E-1
4.689763610E-1,2.936530113E-1,-2.222770005E-1,3.313899934E-1
4.739575130E-1,3.214319944E-1,-2.115329951E-1,3.498350084E-1
4.789385150E-1,3.355480134E-1,-1.963600069E-1,3.628669977E-1
4.839197590E-1,3.404560089E-1,-1.793700010E-1,3.664610088E-1
4.889009150E-1,3.405520022E-1,-1.633519977E-1,3.599509895E-1
4.938819150E-1,3.375000060E-1,-1.485580057E-1,3.421649933E-1
4.988631440E-1,3.351860046E-1,-1.332750022E-1,3.172749877E-1
5.038443000E-1,3.343560100E-1,-1.173460037E-1,2.839539945E-1
5.088255280E-1,3.350969851E-1,-1.001340002E-1,2.450390011E-1
5.138065390E-1,3.368389904E-1,-8.234199882E-2,2.017769963E-1
5.187876910E-1,3.392539918E-1,-6.638400257E-2,1.467999965E-1
5.237689220E-1,3.434210122E-1,-5.323500186E-2,8.436799794E-2
5.287499240E-1,3.499459922E-1,-4.105599970E-2,1.680099964E-2
5.337310760E-1,3.579120040E-1,-2.895000018E-2,-5.167900026E-2
5.387123070E-1,3.663919866E-1,-1.588100009E-2,-1.182129979E-1
5.436933090E-1,3.740690053E-1,-1.851000008E-3,-1.796119958E-1
5.486745370E-1,3.802109957E-1,1.505399961E-2,-2.352429926E-1
5.536556930E-1,3.859550059E-1,3.604900092E-2,-2.864539921E-1
5.586366930E-1,3.921459913E-1,6.248600036E-2,-3.340600133E-1
5.636179220E-1,3.988220096E-1,9.582900256E-2,-3.801270127E-1
5.685990780E-1,4.056319892E-1,1.352729946E-1,-4.250249863E-1
5.735803070E-1,4.110800028E-1,1.804279983E-1,-4.683490098E-1
5.785613090E-1,4.139699936E-1,2.284899950E-1,-5.102229714E-1
5.835425380E-1,4.110459983E-1,2.758150101E-1,-5.494679809E-1
5.885234630E-1,4.014289975E-1,3.192929924E-1,-5.842490196E-1
5.935046910E-1,3.834559917E-1,3.549689949E-1,-6.137319803E-1
5.984858450E-1,3.554149866E-1,3.808290064E-1,-6.375110149E-1
6.034670760E-1,3.207240105E-1,3.962169886E-1,-6.530860066E-1
6.084480820E-1,2.824360132E-1,4.041860104E-1,-6.580749750E-1
6.134293110E-1,2.409529984E-1,4.050709903E-1,-6.541510224E-1
6.184104670E-1,1.978060007E-1,3.975430131E-1,-6.426489949E-1
6.233914670E-1,1.556909978E-1,3.817520142E-1,-6.258490086E-1
6.283726960E-1,1.191890016E-1,3.610109985E-1,-6.000869870E-1
6.333538510E-1,9.107399732E-2,3.373950124E-1,-5.644729733E-1
6.383348320E-1,7.170999795E-2,3.133310080E-1,-5.208500028E-1
6.433160610E-1,6.004900113E-2,2.899929881E-1,-4.687780142E-1
6.482972170E-1,5.263600126E-2,2.669819891E-1,-4.123080075E-1
6.532784460E-1,4.772699997E-2,2.441670001E-1,-3.506599963E-1
6.582594480E-1,4.360799864E-2,2.215739936E-1,-2.864019871E-1
6.632406770E-1,3.916399926E-2,1.987109929E-1,-2.203110009E-1
6.682218320E-1,3.318300098E-2,1.768459976E-1,-1.450909972E-1
6.732028320E-1,2.405600064E-2,1.562889963E-1,-6.480500102E-2
6.781839840E-1,1.094499975E-2,1.368429959E-1,1.953399926E-2
6.831652050E-1,-4.395000171E-3,1.176460013E-1,1.025850028E-1
6.881462070E-1,-2.056300081E-2,9.845799953E-2,1.813469976E-1
6.931274360E-1,-3.630600125E-2,7.902099937E-2,2.522740066E-1
6.981085830E-1,-5.158200115E-2,5.753400177E-2,3.129110038E-1
7.030898120E-1,-6.712300330E-2,3.453499824E-2,3.636539876E-1
7.080708140E-1,-8.325900137E-2,9.623999707E-3,4.048219919E-1
7.130519360E-1,-9.904000163E-2,-1.656099968E-2,4.381420016E-1
7.180331670E-1,-1.154960021E-1,-4.466100037E-2,4.654349983E-1
7.230141690E-1,-1.321090013E-1,-7.448299974E-2,4.878439903E-1
7.279953060E-1,-1.487189978E-1,-1.040859967E-1,5.068560243E-1
7.329765370E-1,-1.634750068E-1,-1.317279935E-1,5.238549709E-1
7.379575390E-1,-1.748329997E-1,-1.565860063E-1,5.380269885E-1
7.429387500E-1,-1.820050031E-1,-1.774940044E-1,5.491740108E-1
7.479199060E-1,-1.835920066E-1,-1.958799958E-1,5.566229820E-1
7.529009060E-1,-1.797540039E-1,-2.123139948E-1,5.608580112E-1
7.578821200E-1,-1.713840067E-1,-2.273750007E-1,5.604799986E-1
7.628632760E-1,-1.584309936E-1,-2.405740023E-1,5.562189817E-1
7.678445050E-1,-1.407269984E-1,-2.490260005E-1,5.462340117E-1
7.728255070E-1,-1.181360036E-1,-2.520210147E-1,5.309669971E-1
7.778066590E-1,-9.476400167E-2,-2.499479949E-1,5.090500116E-1
7.827878900E-1,-7.236400247E-2,-2.443950027E-1,4.785549939E-1
7.877689010E-1,-5.329399928E-2,-2.370789945E-1,4.402399957E-1
7.927501290E-1,-3.988999873E-2,-2.291200012E-1,3.942039907E-1
7.977312850E-1,-3.114500083E-2,-2.202620059E-1,3.423059881E-1
8.027125090E-1,-2.702300064E-2,-2.115799934E-1,2.875080109E-1
8.076935110E-1,-2.608799934E-2,-2.023359984E-1,2.303249985E-1
8.126746630E-1,-2.853100002E-2,-1.923860013E-1,1.728949994E-1
8.176559140E-1,-3.303999826E-2,-1.812980026E-1,1.171820015E-1
