"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.957845100E-2,-9.019500017E-2,-2.101989985E-1,2.787500061E-2
9.455968000E-2,-8.115900308E-2,-1.989330053E-1,-1.211200003E-2
9.954091100E-2,-7.143899798E-2,-1.886429936E-1,-5.003999919E-2
1.045220460E-1,-6.123699993E-2,-1.797080040E-1,-8.644700050E-2
1.095032750E-1,-5.039500073E-2,-1.721780002E-1,-1.222129986E-1
1.144845060E-1,-3.801700100E-2,-1.660259962E-1,-1.571470052E-1
1.194654890E-1,-2.332700044E-2,-1.609130055E-1,-1.900729984E-1
1.244467180E-1,-7.104999851E-3,-1.570139974E-1,-2.191600055E-1
1.294279490E-1,9.893000126E-3,-1.534470022E-1,-2.449840009E-1
1.344091690E-1,2.732400037E-2,-1.504669935E-1,-2.664079964E-1
1.393903250E-1,4.401300102E-2,-1.466140002E-1,-2.838680148E-1
1.443715540E-1,5.889699981E-2,-1.417430043E-1,-2.975170016E-1
1.493525560E-1,7.240000367E-2,-1.355489939E-1,-3.075389862E-1
1.543337850E-1,8.294700086E-2,-1.272729933E-1,-3.144100010E-1
1.593150110E-1,8.940599859E-2,-1.179080009E-1,-3.173519969E-1
1.642962410E-1,9.157200158E-2,-1.083080024E-1,-3.174070120E-1
1.692773970E-1,8.819799870E-2,-9.858500212E-2,-3.130469918E-1
1.742586310E-1,8.556199819E-2,-8.838099986E-2,-3.097499907E-1
1.792398620E-1,8.466599882E-2,-7.632300258E-2,-3.089640141E-1
1.842208640E-1,8.573699743E-2,-6.316500157E-2,-3.111430109E-1
1.892020780E-1,8.838199824E-2,-4.791399837E-2,-3.167189956E-1
1.941833080E-1,9.241300076E-2,-3.124500066E-2,-3.233489990E-1
1.991644640E-1,9.748899937E-2,-1.414200012E-2,-3.298670053E-1
2.041456880E-1,1.009749994E-1,3.306000028E-3,-3.338679969E-1
2.091269190E-1,1.024880037E-1,2.026600018E-2,-3.348349929E-1
2.141079210E-1,1.016540006E-1,3.638799861E-2,-3.316490054E-1
2.190891160E-1,9.920000285E-2,5.171199888E-2,-3.238649964E-1
2.240703460E-1,9.647099674E-2,6.703499705E-2,-3.120209873E-1
2.290515020E-1,9.454199672E-2,8.063399792E-2,-2.983950078E-1
2.340327160E-1,9.453199804E-2,9.164199978E-2,-2.836630046E-1
2.390139470E-1,9.605599940E-2,9.910699725E-2,-2.681100070E-1
2.439951770E-1,9.925500304E-2,1.029720008E-1,-2.521570027E-1
2.489761510E-1,1.026429981E-1,1.035109982E-1,-2.352440059E-1
2.539573790E-1,1.072689965E-1,1.018339992E-1,-2.186489999E-1
2.589386100E-1,1.126310006E-1,9.921599925E-2,-2.007129937E-1
2.639197470E-1,1.180680022E-1,9.648399800E-2,-1.830430031E-1
2.689009760E-1,1.219080016E-1,9.391400218E-2,-1.662909985E-1
2.738822060E-1,1.239579991E-1,9.211400151E-2,-1.501429975E-1
2.788633940E-1,1.234280020E-1,9.048300236E-2,-1.344159991E-1
2.838443960E-1,1.196200028E-1,8.949699998E-2,-1.187689975E-1
2.888256250E-1,1.132529974E-1,8.826100081E-2,-1.029950008E-1
2.938067470E-1,1.050949991E-1,8.593200147E-2,-8.788699657E-2
2.987879760E-1,9.518499672E-2,8.196099848E-2,-7.350199670E-2
3.037689780E-1,8.534199744E-2,7.610300183E-2,-6.001500040E-2
3.087504320E-1,7.791399956E-2,7.045900077E-2,-4.947999865E-2
3.137314340E-1,7.382299751E-2,6.581600010E-2,-4.130800068E-2
3.187126630E-1,7.323300093E-2,6.159099936E-2,-3.751600161E-2
3.236938940E-1,7.486599684E-2,5.872200057E-2,-3.716300055E-2
3.286750500E-1,7.789800316E-2,5.706499889E-2,-3.860500082E-2
3.336562780E-1,8.083300292E-2,5.663299933E-2,-4.007799923E-2
3.386372800E-1,8.356499672E-2,5.705400184E-2,-4.049000144E-2
3.436187400E-1,8.466400206E-2,5.809300020E-2,-4.113899916E-2
3.485997470E-1,8.471400291E-2,6.122300029E-2,-4.172100127E-2
3.535808990E-1,8.596699685E-2,6.621599942E-2,-4.340000078E-2
3.585622070E-1,8.824600279E-2,7.295700163E-2,-4.665999860E-2
3.635433610E-1,9.102799743E-2,7.981699705E-2,-5.169299990E-2
3.685245900E-1,9.255000204E-2,8.492299914E-2,-5.910300091E-2
3.735055920E-1,9.344899654E-2,8.875200152E-2,-6.764800102E-2
3.784867440E-1,9.378500283E-2,9.239000082E-2,-7.480499893E-2
3.834679750E-1,9.309600294E-2,9.670399874E-2,-7.969900221E-2
3.884492060E-1,9.075800329E-2,1.007310003E-1,-8.227399737E-2
3.934304270E-1,8.735399693E-2,1.043350026E-1,-8.043999970E-2
3.984116580E-1,8.246099949E-2,1.077930033E-1,-7.469400018E-2
4.033926600E-1,7.548099756E-2,1.107510030E-1,-6.345900148E-2
4.083739030E-1,6.638599932E-2,1.131170020E-1,-4.821300134E-2
4.133551340E-1,5.470500141E-2,1.143720001E-1,-2.924799919E-2
4.183363650E-1,4.146600142E-2,1.136519983E-1,-7.884000428E-3
4.233175200E-1,2.780899964E-2,1.110320017E-1,1.271700021E-2
4.282987490E-1,1.496899966E-2,1.067019999E-1,3.239199892E-2
4.332797510E-1,3.548000008E-3,1.013870016E-1,4.781199992E-2
4.382609940E-1,-4.887000192E-3,9.515599906E-2,5.842399970E-2
4.432421500E-1,-1.144300029E-2,8.902200311E-2,6.416899711E-2
4.482233790E-1,-1.668800041E-2,8.302900195E-2,6.595700234E-2
4.532046150E-1,-2.043700032E-2,7.740399987E-2,6.342700124E-2
4.581858460E-1,-2.337300032E-2,7.143600285E-2,5.827499926E-2
4.631668430E-1,-2.540200017E-2,6.544899940E-2,5.147200078E-2
4.681480720E-1,-2.823800035E-2,5.982900038E-2,4.513600096E-2
4.731293030E-1,-3.146500140E-2,5.328999832E-2,3.866200149E-2
4.781105340E-1,-3.417399898E-2,4.429199919E-2,3.041899949E-2
4.830916890E-1,-3.653300181E-2,3.294400126E-2,2.139900066E-2
4.880729040E-1,-3.925000131E-2,1.977800019E-2,1.137300022E-2
4.930539060E-1,-3.957200050E-2,5.479999818E-3,2.522000112E-3
4.980351350E-1,-3.599900007E-2,-9.596999735E-3,-5.003000144E-3
5.030163750E-1,-2.784200013E-2,-2.459700033E-2,-1.134500001E-2
5.079976060E-1,-1.422899961E-2,-3.914999962E-2,-1.590799913E-2
5.129788360E-1,2.470999956E-3,-5.398600176E-2,-1.693999954E-2
5.179599880E-1,2.157700062E-2,-6.879000366E-2,-1.406200044E-2
5.229412170E-1,4.088399932E-2,-8.305999637E-2,-8.313000202E-3
5.279224480E-1,5.811800063E-2,-9.619899839E-2,-2.117000055E-3
5.329034500E-1,7.394800335E-2,-1.081160009E-1,2.392000053E-3
5.378846020E-1,8.974000067E-2,-1.166279987E-1,4.339999985E-3
5.428658320E-1,1.061410010E-1,-1.204359978E-1,1.811999944E-3
5.478470430E-1,1.236030012E-1,-1.184400022E-1,-4.679000005E-3
5.528282740E-1,1.415310055E-1,-1.088619977E-1,-1.453300007E-2
5.578092760E-1,1.563200057E-1,-9.398499876E-2,-2.701199986E-2
5.627905050E-1,1.650229990E-1,-7.390999794E-2,-3.884800151E-2
5.677717360E-1,1.654739976E-1,-4.916900024E-2,-4.857299849E-2
5.727529660E-1,1.572789997E-1,-2.018100023E-2,-5.660700053E-2
5.777341080E-1,1.420399994E-1,1.367000025E-2,-6.322599947E-2
5.827153370E-1,1.216119975E-1,5.051999912E-2,-6.552100182E-2
5.876965680E-1,9.677899629E-2,9.110900015E-2,-6.167399883E-2
5.926775650E-1,7.378400117E-2,1.353279948E-1,-5.189299956E-2
5.976587940E-1,5.602600053E-2,1.841109991E-1,-3.659800068E-2
6.026399490E-1,4.526799917E-2,2.337989956E-1,-1.331700012E-2
6.076211640E-1,3.934299946E-2,2.789129913E-1,1.858600043E-2
6.126023950E-1,3.492100164E-2,3.134709895E-1,5.713500082E-2
6.175836260E-1,3.246999905E-2,3.372870088E-1,1.061690003E-1
6.225646080E-1,3.312699869E-2,3.563399911E-1,1.732980013E-1
6.275458370E-1,3.831300139E-2,3.738810122E-1,2.604550123E-1
6.325270670E-1,4.820799828E-2,3.863170147E-1,3.608910143E-1
6.375082090E-1,6.327400357E-2,3.875829875E-1,4.701620042E-1
6.424894380E-1,8.400999755E-2,3.747420013E-1,5.816469789E-1
6.474706690E-1,1.087080017E-1,3.480609953E-1,6.880750060E-1
6.524518850E-1,1.340200007E-1,3.130530119E-1,7.868149877E-1
6.574328870E-1,1.579090059E-1,2.759169936E-1,8.759589791E-1
6.624141150E-1,1.828300059E-1,2.433339953E-1,9.521260262E-1
6.673952570E-1,2.043640018E-1,2.283779979E-1,1.018103957E0
6.723764860E-1,2.222920060E-1,2.285429984E-1,1.077335000E0
6.773574880E-1,2.341450006E-1,2.432319969E-1,1.129763007E0
6.823389280E-1,2.329660058E-1,2.695400119E-1,1.173172951E0
6.873199300E-1,2.183589935E-1,2.986310124E-1,1.203816056E0
6.923011770E-1,1.900739968E-1,3.312880099E-1,1.224946976E0
6.972824080E-1,1.500159949E-1,3.658429980E-1,1.238019943E0
7.022635640E-1,1.033490002E-1,4.001260102E-1,1.244199991E0
7.072447780E-1,5.771600083E-2,4.332349896E-1,1.242185950E0
7.122260090E-1,1.558999997E-2,4.629139900E-1,1.230486989E0
7.172070110E-1,-2.213099971E-2,4.912540019E-1,1.206954956E0
7.221882490E-1,-4.764800146E-2,5.190340281E-1,1.171463966E0
7.271694800E-1,-5.612299964E-2,5.432369709E-1,1.129729986E0
7.321506170E-1,-5.096400157E-2,5.621529818E-1,1.081274033E0
7.371318460E-1,-3.834500164E-2,5.693680048E-1,1.024824023E0
7.421130770E-1,-2.460999973E-2,5.630099773E-1,9.604470134E-1
7.470943260E-1,-1.240999997E-2,5.406209826E-1,8.885779977E-1
7.520755570E-1,-4.691999871E-3,5.033649802E-1,8.061829805E-1
7.570567880E-1,-6.890000077E-4,4.570240080E-1,7.089189887E-1
7.620377850E-1,3.533999901E-3,4.096089900E-1,5.977169871E-1
7.670189370E-1,8.828000166E-3,3.638870120E-1,4.678950012E-1
7.720001680E-1,1.172299962E-2,3.181810081E-1,3.121309876E-1
7.769811890E-1,9.634000249E-3,2.754859924E-1,1.326770037E-1
7.819626480E-1,3.366000019E-3,2.436279953E-1,-6.221799925E-2
7.869436360E-1,-6.116999779E-3,2.293789983E-1,-2.596980035E-1
7.919247880E-1,-2.155699953E-2,2.372609973E-1,-4.464119971E-1
7.969060190E-1,-4.482699931E-2,2.634220123E-1,-6.098300219E-1
8.018872640E-1,-7.608400285E-2,2.965449989E-1,-7.421579957E-1
8.068682660E-1,-1.170509979E-1,3.241940141E-1,-8.401060104E-1
8.118494940E-1,-1.688510031E-1,3.386510015E-1,-9.010980129E-1
8.168307440E-1,-2.236980051E-1,3.290199935E-1,-9.322069883E-1
8.218119000E-1,-2.790040076E-1,2.982670069E-1,-9.440680146E-1
8.267931290E-1,-3.264409900E-1,2.474240065E-1,-9.416189790E-1
8.317743600E-1,-3.569209874E-1,1.811479926E-1,-9.267629981E-1
8.367555900E-1,-3.677690029E-1,1.066749990E-1,-8.977040052E-1
8.417368210E-1,-3.602960110E-1,2.098399960E-2,-8.596429825E-1
8.467180670E-1,-3.355459869E-1,-7.540600002E-2,-8.170030117E-1
